order_id,order_date,region,sales_rep,customer_segment,product_category,product_name,unit_price,units_sold,discount_pct,revenue,cogs,daily_target
ORD-108593,2025-12-15,Southeast,Sofia Rodriguez,Small Business,Home & Garden,Air Purifier,255.44,7,0.05,1698.68,1202.82,1933.33
ORD-100393,2025-10-24,West,Ryan Mitchell,Consumer,Office Supplies,Ergonomic Mouse,7.87,2,0.05,14.95,7.25,1466.67
ORD-111042,2025-12-04,West,Chen Wei,Corporate,Home & Garden,Throw Blanket,328.31,15,0.1,4432.18,3183.29,1933.33
ORD-108573,2025-04-08,Southeast,Sofia Rodriguez,Consumer,Office Supplies,Ergonomic Mouse,87.53,2,0.1,157.55,121.56,1266.67
ORD-105425,2025-08-05,Southwest,Olivia Foster,Corporate,Sports,Resistance Bands,29.4,17,0.1,449.82,380.76,1266.67
ORD-105931,2025-05-15,Northeast,Marcus Thompson,Small Business,Electronics,Portable Charger,239.62,5,0.05,1138.2,1095.28,1333.33
ORD-107362,2025-08-28,Midwest,David Kim,Consumer,Office Supplies,Whiteboard,51.91,3,0.05,147.94,74.99,1266.67
ORD-110662,2025-11-10,West,Ryan Mitchell,Corporate,Sports,Dumbbells,125.03,18,0.0,2250.54,1715.62,1733.33
ORD-107476,2025-09-09,Northeast,Marcus Thompson,Consumer,Sports,Water Bottle,56.4,2,0.05,107.16,69.92,1400.0
ORD-103492,2025-11-02,Midwest,Aisha Patel,Small Business,Apparel,Sunglasses,18.78,2,0.0,37.56,20.2,1733.33
ORD-109677,2025-02-09,Southeast,James O'Brien,Small Business,Home & Garden,Plant Pot Set,14.57,9,0.05,124.57,79.61,1066.67
ORD-105358,2025-11-26,Southwest,Carlos Mendez,Consumer,Home & Garden,Plant Pot Set,29.23,1,0.05,27.77,19.67,1733.33
ORD-105840,2025-06-14,Midwest,David Kim,Corporate,Sports,Foam Roller,272.68,11,0.2,2399.58,1830.9,1400.0
ORD-100181,2025-02-22,West,Ryan Mitchell,Consumer,Electronics,Webcam,107.72,5,0.0,538.6,456.5,1066.67
ORD-102277,2025-07-21,Midwest,Aisha Patel,Small Business,Sports,Yoga Mat,118.37,5,0.0,591.85,448.52,1333.33
ORD-105888,2025-11-11,Northeast,Priya Sharma,Small Business,Sports,Dumbbells,55.82,9,0.0,502.38,314.41,1733.33
ORD-103234,2025-06-17,Northeast,Priya Sharma,Corporate,Electronics,Wireless Headphones,229.63,1,0.15,195.19,190.4,1400.0
ORD-108771,2025-04-16,Northeast,Marcus Thompson,Corporate,Office Supplies,Pen Set,139.28,3,0.05,396.95,251.92,1266.67
ORD-111210,2025-03-26,Midwest,David Kim,Small Business,Apparel,Polo Shirt,193.3,2,0.1,347.94,203.03,1200.0
ORD-103896,2025-03-10,Northeast,Priya Sharma,Consumer,Electronics,Webcam,770.65,4,0.1,2774.34,2804.45,1200.0
ORD-108651,2025-06-20,West,Ryan Mitchell,Consumer,Home & Garden,Candle Set,388.34,1,0.0,388.34,259.43,1400.0
ORD-109170,2025-04-26,Southwest,Olivia Foster,Corporate,Office Supplies,Planner,77.78,14,0.15,925.58,569.07,1266.67
ORD-107738,2025-09-07,Northeast,Marcus Thompson,Consumer,Electronics,Smart Watch,753.23,2,0.0,1506.46,1173.46,1400.0
ORD-100401,2025-12-17,Northeast,Marcus Thompson,Corporate,Home & Garden,Air Purifier,147.18,1,0.05,139.82,97.62,1933.33
ORD-103685,2025-08-21,Southeast,Sofia Rodriguez,Consumer,Office Supplies,Pen Set,43.65,2,0.0,87.3,59.22,1266.67
ORD-111007,2025-11-08,Midwest,David Kim,Corporate,Sports,Water Bottle,187.25,4,0.2,599.2,510.28,1733.33
ORD-101631,2025-05-05,Northeast,Priya Sharma,Consumer,Electronics,Smart Watch,168.65,4,0.0,674.6,616.08,1333.33
ORD-103447,2025-10-18,West,Chen Wei,Consumer,Home & Garden,LED Desk Lamp,232.6,3,0.1,628.02,498.6,1466.67
ORD-105871,2025-04-19,West,Chen Wei,Small Business,Sports,Water Bottle,314.74,1,0.0,314.74,226.67,1266.67
ORD-109891,2025-02-26,Northeast,Priya Sharma,Corporate,Office Supplies,Whiteboard,29.2,18,0.05,,305.96,1066.67
ORD-109804,2025-08-05,Northeast,Priya Sharma,Consumer,Electronics,Tablet,101.69,4,0.15,345.75,365.98,1266.67
ORD-105421,2025-05-26,Midwest,Aisha Patel,Consumer,Home & Garden,Plant Pot Set,211.86,1,0.0,211.86,152.56,1333.33
ORD-109574,2025-06-12,Southeast,James O'Brien,Consumer,Electronics,Bluetooth Speaker,945.05,4,0.1,3402.18,2950.94,1400.0
ORD-111939,2025-07-07,Southeast,Sofia Rodriguez,Small Business,Apparel,Winter Jacket,149.8,9,0.1,1213.38,866.2,1333.33
ORD-104607,2025-03-20,Northeast,Priya Sharma,Corporate,Office Supplies,Whiteboard,123.68,5,0.05,587.48,302.39,1200.0
ORD-105595,2025-07-12,Northeast,Priya Sharma,Corporate,Home & Garden,Tool Kit,87.29,7,0.05,580.48,356.09,1333.33
ORD-104110,2025-08-12,West,Ryan Mitchell,Corporate,Electronics,Smart Watch,153.81,3,0.1,415.29,392.5,1266.67
ORD-104102,2025-08-13,Northeast,Priya Sharma,Consumer,Electronics,Bluetooth Speaker,746.38,4,0.0,2985.52,2351.67,1266.67
ORD-108489,2025-03-20,West,Chen Wei,Consumer,Home & Garden,Candle Set,290.62,5,0.0,1453.1,1019.4,1200.0
ORD-109368,2025-11-17,Northeast,Marcus Thompson,Consumer,Sports,Jump Rope,324.07,3,0.15,826.38,766.99,1733.33
ORD-108882,2025-01-16,West,,Corporate,Office Supplies,Pen Set,109.97,18,0.15,1682.54,1084.89,1133.33
ORD-109277,2025-08-13,Southwest,Kwame Asante,Small Business,Home & Garden,Tool Kit,137.22,8,0.05,1042.87,721.35,1266.67
ORD-106066,2025-07-24,Midwest,Aisha Patel,Corporate,Office Supplies,Ergonomic Mouse,60.46,5,0.15,256.96,209.87,1333.33
ORD-107308,2025-11-17,Southeast,James O'Brien,Small Business,Electronics,Webcam,332.61,6,0.0,1995.66,1811.03,1733.33
ORD-107691,2025-11-18,West,Chen Wei,Small Business,Home & Garden,LED Desk Lamp,431.71,7,0.0,3021.97,2190.52,1733.33
ORD-102067,2025-04-14,Northeast,Priya Sharma,Consumer,Sports,Yoga Mat,190.27,4,0.05,723.03,594.46,1266.67
ORD-104536,2025-06-03,West,Ryan Mitchell,Consumer,Office Supplies,Desk Organizer,15.62,5,0.0,78.1,36.01,1400.0
ORD-108184,05/01/2025,West,Chen Wei,Corporate,Office Supplies,Notebook Set,84.03,7,0.15,499.98,316.69,1333.33
ORD-105028,2025-10-06,Northeast,Marcus Thompson,Corporate,Electronics,Portable Charger,439.25,9,0.2,3162.6,3020.65,1466.67
ORD-101599,2025-12-10,Midwest,Aisha Patel,Consumer,Sports,Resistance Bands,255.13,2,0.05,484.75,389.31,1933.33
ORD-104881,2025-07-24,West,Chen Wei,Consumer,Electronics,Wireless Headphones,939.01,3,0.1,2535.33,2392.97,1333.33
ORD-101385,2025-05-05,Southeast,James O'Brien,Consumer,Sports,Jump Rope,39.18,4,0.1,141.05,102.48,1333.33
ORD-109205,2025-02-25,West,Chen Wei,Small Business,Office Supplies,Desk Organizer,94.64,2,0.05,179.82,131.88,1066.67
ORD-103694,2025-05-02,Southwest,Kwame Asante,Small Business,Apparel,Joggers,85.08,3,0.0,255.24,139.95,1333.33
ORD-108603,2025-03-27,Northeast,Marcus Thompson,Small Business,Apparel,Winter Jacket,167.85,6,0.05,956.74,460.26,1200.0
ORD-101405,2025-07-10,Southeast,Sofia Rodriguez,Consumer,Sports,Yoga Mat,52.36,4,0.15,178.02,161.75,1333.33
ORD-111222,2025-10-22,Northeast,Priya Sharma,Consumer,Electronics,Bluetooth Speaker,822.74,2,0.0,1645.48,1309.8,1466.67
ORD-103275,2025-11-05,Midwest,David Kim,Consumer,Office Supplies,Planner,15.6,4,0.0,62.4,35.67,1733.33
ORD-100809,2025-02-05,Southeast,James O'Brien,Corporate,Apparel,Baseball Cap,86.37,5,0.1,388.66,216.89,1066.67
ORD-108887,2025-10-18,Southwest,Carlos Mendez,Consumer,Office Supplies,Notebook Set,103.61,5,0.05,492.15,278.01,1466.67
ORD-102029,2025-09-20,Midwest,David Kim,Consumer,Apparel,Sunglasses,161.61,3,0.0,484.83,313.94,1400.0
ORD-106834,2025-12-17,Southwest,Carlos Mendez,Corporate,Apparel,Sunglasses,39.41,10,0.1,354.69,256.11,1933.33
ORD-102650,2025-04-20,West,Ryan Mitchell,Corporate,Office Supplies,Planner,143.69,8,0.1,1034.57,658.16,1266.67
ORD-105751,2025-11-05,Southeast,Sofia Rodriguez,Corporate,Electronics,Webcam,385.17,12,0.15,3928.73,3645.77,1733.33
ORD-103024,2025-01-04,West,Chen Wei,Consumer,Home & Garden,Air Purifier,422.45,2,0.15,718.16,549.35,1133.33
ORD-111962,2025-05-02,Southwest,Emily Nakamura,Small Business,Home & Garden,Candle Set,411.81,9,0.05,3520.98,2324.43,1333.33
ORD-109406,2025-04-23,Midwest,David Kim,Consumer,Apparel,Sunglasses,198.7,1,0.05,188.76,94.22,1266.67
ORD-104907,2025-04-11,Southeast,Sofia Rodriguez,Consumer,Electronics,Webcam,953.04,3,0.0,2859.12,2592.18,1266.67
ORD-111457,2025-05-04,Northeast,,Corporate,Sports,Yoga Mat,343.51,3,0.15,875.95,786.37,1333.33
ORD-101702,2025-05-21,Southwest,Carlos Mendez,Consumer,Sports,Foam Roller,197.5,4,0.0,790.0,543.86,1333.33
ORD-105062,2025-07-23,Northeast,Marcus Thompson,Corporate,Electronics,Bluetooth Speaker,997.31,17,0.05,16106.56,14484.5,1333.33
ORD-100061,2025-04-15,West,Chen Wei,Consumer,Sports,Dumbbells,320.97,2,0.0,641.94,434.85,1266.67
ORD-104614,2025-04-02,Northeast,Marcus Thompson,Consumer,Electronics,Smart Watch,368.76,1,0.05,350.32,307.95,1266.67
ORD-104999,08/03/2025,West,Ryan Mitchell,Small Business,Apparel,Sunglasses,105.5,6,0.0,633.0,401.74,1266.67
ORD-104641,2025-05-16,Northeast,Marcus Thompson,Corporate,Office Supplies,Pen Set,9.08,7,0.15,54.03,32.6,1333.33
ORD-102094,2025-05-13,Southeast,James O'Brien,Corporate,Sports,Water Bottle,314.55,17,0.1,4812.62,4040.7,1333.33
ORD-111168,2025-07-27,Midwest,Aisha Patel,Consumer,Home & Garden,Plant Pot Set,411.25,2,0.0,822.5,507.62,1333.33
ORD-110196,2025-10-19,Northeast,Marcus Thompson,Corporate,Apparel,Baseball Cap,122.25,10,0.05,1161.38,624.65,1466.67
ORD-101880,2025-09-23,Northeast,Marcus Thompson,Consumer,Electronics,Wireless Headphones,804.2,4,0.05,3055.96,2700.21,1400.0
ORD-103370,2025-04-17,Northeast,Marcus Thompson,Consumer,Office Supplies,Desk Organizer,91.91,4,0.15,312.49,204.19,1266.67
ORD-103658,2025-09-27,Midwest,David Kim,Consumer,Home & Garden,LED Desk Lamp,410.82,3,0.0,1232.46,903.03,1400.0
ORD-110678,2025-03-03,Northeast,Marcus Thompson,Corporate,Electronics,Webcam,603.27,17,0.15,8717.25,8109.24,1200.0
ORD-103526,2025-12-02,Southwest,Olivia Foster,Consumer,Electronics,Webcam,645.84,4,0.0,2583.36,2145.1,1933.33
ORD-110448,2025-07-07,Southeast,James O'Brien,Small Business,Sports,Jump Rope,136.55,6,0.05,778.34,521.99,1333.33
ORD-108170,2025-11-11,Midwest,David Kim,Corporate,Electronics,Wireless Headphones,852.71,8,0.05,,5786.02,1733.33
ORD-102287,2025-05-13,West,Chen Wei,Small Business,Apparel,Winter Jacket,127.54,5,0.05,605.82,331.77,1333.33
ORD-106839,2025-12-01,Southeast,Sofia Rodriguez,Small Business,Office Supplies,Pen Set,52.69,5,0.0,263.45,181.38,1933.33
ORD-108999,2025-12-11,Northeast,Marcus Thompson,Small Business,Home & Garden,Air Purifier,139.45,5,0.0,697.25,420.83,1933.33
ORD-109834,2025-02-27,Southwest,Carlos Mendez,Small Business,Apparel,Baseball Cap,181.86,7,0.05,1209.37,522.47,1066.67
ORD-110981,2025-08-02,Midwest,Aisha Patel,Small Business,Apparel,Sunglasses,18.21,4,0.05,69.2,34.66,1266.67
ORD-108405,2025-04-13,Midwest,David Kim,Corporate,Electronics,Smart Watch,316.72,11,0.0,3483.92,3199.3,1266.67
ORD-107176,2025-12-14,West,Ryan Mitchell,Corporate,Sports,Resistance Bands,336.88,17,0.15,4867.92,3857.96,1933.33
ORD-100664,2025-02-13,Midwest,David Kim,Consumer,Home & Garden,Candle Set,331.36,1,0.15,281.66,242.34,1066.67
ORD-102906,2025-12-19,Southeast,Sofia Rodriguez,Small Business,Home & Garden,Candle Set,154.89,3,0.0,464.67,330.22,1933.33
ORD-107284,2025-04-25,Southeast,Sofia Rodriguez,Small Business,Office Supplies,Planner,59.69,6,0.1,322.33,230.92,1266.67
ORD-101046,2025-04-08,West,Ryan Mitchell,Small Business,Home & Garden,Throw Blanket,495.06,6,0.05,2821.84,2163.09,1266.67
ORD-105598,2025-09-15,West,Ryan Mitchell,Consumer,Home & Garden,Candle Set,487.28,2,0.0,,707.88,1400.0
ORD-102404,2025-09-06,West,,Consumer,Home & Garden,Air Purifier,357.22,1,0.0,357.22,204.35,1400.0
ORD-105271,2025-02-16,Midwest,David Kim,Consumer,Office Supplies,Notebook Set,139.07,5,0.1,625.81,353.84,1066.67
ORD-111843,2025-09-25,Northeast,Marcus Thompson,Consumer,Office Supplies,Notebook Set,45.78,5,0.15,194.56,152.38,1400.0
ORD-107752,2025-02-24,Northeast,Priya Sharma,Corporate,Home & Garden,Plant Pot Set,449.29,14,0.1,5661.05,3779.73,1066.67
ORD-101568,2025-09-28,Southwest,Carlos Mendez,Small Business,Apparel,Winter Jacket,67.11,3,0.05,191.26,127.69,1400.0
ORD-100462,2025-10-15,Midwest,Aisha Patel,Small Business,Electronics,Tablet,892.38,3,0.0,2677.14,2247.6,1466.67
ORD-100743,2025-07-01,Southeast,James O'Brien,Corporate,Electronics,Portable Charger,275.64,12,0.1,2976.91,2608.97,1333.33
ORD-100222,2025-02-11,Northeast,Priya Sharma,Consumer,Electronics,Portable Charger,227.78,2,0.05,432.78,353.35,1066.67
ORD-107635,2025-01-19,Southeast,James O'Brien,Small Business,Electronics,Wireless Headphones,95.18,5,0.0,475.9,405.89,1133.33
ORD-105981,2025-01-18,Southwest,Emily Nakamura,Small Business,Electronics,Webcam,890.31,5,0.1,4006.39,3873.7,1133.33
ORD-110483,2025-04-14,Southeast,James O'Brien,Consumer,Sports,Foam Roller,249.33,3,0.0,747.99,560.25,1266.67
ORD-100625,2025-06-11,Midwest,David Kim,Corporate,Home & Garden,Air Purifier,375.6,1,0.15,319.26,264.65,1400.0
ORD-109140,2025-06-13,Northeast,Marcus Thompson,Corporate,Home & Garden,Plant Pot Set,317.22,3,0.05,904.08,584.58,1400.0
ORD-111801,2025-06-19,Midwest,Aisha Patel,Consumer,Sports,Jump Rope,136.21,3,0.0,408.63,312.16,1400.0
ORD-102188,2025-11-03,Northeast,Marcus Thompson,Consumer,Office Supplies,Notebook Set,70.67,2,0.0,141.34,83.21,1733.33
ORD-102177,2025-09-03,Southwest,Emily Nakamura,Corporate,Electronics,Portable Charger,465.8,10,0.0,4658.0,3893.15,1400.0
ORD-110726,2025-06-12,West,Chen Wei,Corporate,Home & Garden,Plant Pot Set,425.19,9,0.2,3061.37,2119.99,1400.0
ORD-109671,2025-10-21,Midwest,David Kim,Corporate,Apparel,Winter Jacket,23.77,16,0.2,304.26,172.94,1466.67
ORD-105853,2025-11-25,Southeast,Sofia Rodriguez,Consumer,Sports,Dumbbells,228.49,3,0.05,651.2,520.09,1733.33
ORD-108854,2025-07-10,West,Chen Wei,Corporate,Sports,Resistance Bands,44.74,8,0.15,304.23,235.27,1333.33
ORD-107148,2025-06-08,West,Chen Wei,Small Business,Electronics,Bluetooth Speaker,494.62,9,0.0,4451.58,3450.53,1400.0
ORD-100438,2025-10-22,Northeast,Priya Sharma,Consumer,Sports,Resistance Bands,227.34,2,0.05,431.95,274.0,1466.67
ORD-104392,2025-09-05,Midwest,David Kim,Small Business,Office Supplies,Notebook Set,56.38,5,0.0,281.9,183.59,1400.0
ORD-105465,2025-07-20,Northeast,Priya Sharma,Corporate,Electronics,Wireless Headphones,946.8,13,0.05,11692.98,9291.69,1333.33
ORD-100353,2025-03-27,Southeast,James O'Brien,Corporate,Home & Garden,Plant Pot Set,476.0,8,0.1,3427.2,2357.47,1200.0
ORD-107959,2025-01-10,West,Ryan Mitchell,Corporate,Apparel,Running Shoes,166.8,5,0.05,79.23,40.6,1133.33
ORD-100456,2025-01-12,Midwest,David Kim,Corporate,Home & Garden,Throw Blanket,314.22,21,0.0,6598.62,3693.79,1133.33
ORD-106492,2025-06-18,West,Chen Wei,Corporate,Home & Garden,Plant Pot Set,143.83,18,0.0,2588.94,1919.11,1400.0
ORD-106706,2025-12-27,Southeast,James O'Brien,Corporate,Home & Garden,Air Purifier,391.0,1,0.0,391.0,236.18,1933.33
ORD-100239,2025-03-03,West,Chen Wei,Consumer,Home & Garden,Throw Blanket,170.13,3,0.0,510.39,321.41,1200.0
ORD-107931,2025-10-25,Northeast,Priya Sharma,Corporate,Sports,Resistance Bands,233.71,14,0.0,3271.94,2076.86,1466.67
ORD-106345,2025-02-21,Southwest,Carlos Mendez,Small Business,Office Supplies,Desk Organizer,94.76,6,0.05,540.13,328.38,1066.67
ORD-100230,2025-11-08,West,Ryan Mitchell,Small Business,Electronics,Bluetooth Speaker,466.81,4,0.0,1867.24,1587.12,1733.33
ORD-105434,2025-08-05,Northeast,,Small Business,Sports,Water Bottle,266.76,4,0.0,1067.04,690.37,1266.67
ORD-103449,2025-01-18,Southwest,Carlos Mendez,Consumer,Electronics,Wireless Headphones,285.37,3,0.05,813.3,670.92,1133.33
ORD-108974,2025-06-05,Northeast,Priya Sharma,Small Business,Sports,Water Bottle,168.52,4,0.0,674.08,481.31,1400.0
ORD-103678,2025-11-06,Southeast,James O'Brien,Corporate,Apparel,Running Shoes,39.29,11,0.15,367.36,184.82,1733.33
ORD-106987,2025-07-16,Northeast,Priya Sharma,Consumer,Home & Garden,Throw Blanket,366.98,3,0.1,990.85,767.36,1333.33
ORD-104721,2025-01-26,Northeast,Priya Sharma,Consumer,Electronics,Wireless Headphones,300.68,4,0.05,1142.58,1009.23,1133.33
ORD-101018,2025-12-08,Southeast,Sofia Rodriguez,Consumer,Home & Garden,Air Purifier,82.34,1,0.0,82.34,45.45,1933.33
ORD-107068,2025-03-24,Midwest,David Kim,Small Business,Apparel,Baseball Cap,154.64,8,0.0,1237.12,512.13,1200.0
ORD-108598,2025-07-02,Southeast,James O'Brien,Small Business,Office Supplies,Pen Set,17.1,1,0.05,16.24,7.88,1333.33
ORD-101760,2025-07-28,Southeast,Sofia Rodriguez,Consumer,Office Supplies,Desk Organizer,131.86,2,0.05,250.53,162.77,1333.33
ORD-107237,2025-11-24,Midwest,Aisha Patel,Corporate,Home & Garden,Candle Set,41.68,10,0.1,375.12,272.1,1733.33
ORD-110606,2025-09-19,Southeast,James O'Brien,Consumer,Home & Garden,Air Purifier,235.98,4,0.0,943.92,521.03,1400.0
ORD-111155,2025-05-10,Northeast,Marcus Thompson,Corporate,Apparel,Sunglasses,113.95,6,0.05,649.52,410.09,1333.33
ORD-101103,2025-12-25,Southwest,Olivia Foster,Small Business,Sports,Foam Roller,112.18,5,0.05,532.86,383.82,1933.33
ORD-109906,2025-11-23,Northeast,Marcus Thompson,Consumer,Office Supplies,Desk Organizer,115.86,3,0.0,347.58,158.26,1733.33
ORD-107685,2025-10-26,Northeast,Marcus Thompson,Consumer,Electronics,Webcam,142.81,3,0.0,428.43,393.44,1466.67
ORD-107920,2025-09-03,Southwest,Emily Nakamura,Consumer,Electronics,Smart Watch,555.05,5,0.0,2775.25,2377.31,1400.0
ORD-105936,2025-09-16,Southeast,James O'Brien,Consumer,Electronics,Wireless Headphones,410.37,3,0.0,1231.11,967.22,1400.0
ORD-104064,2025-11-18,Midwest,Aisha Patel,Consumer,Sports,Yoga Mat,204.93,3,0.05,584.05,481.84,1733.33
ORD-103251,2025-02-06,West,Ryan Mitchell,Consumer,Home & Garden,Air Purifier,220.3,5,0.0,1101.5,700.99,1066.67
ORD-110613,2025-05-10,Northeast,Priya Sharma,Small Business,Electronics,Tablet,708.48,1,0.0,708.48,612.37,1333.33
ORD-105820,2025-11-02,Northeast,Priya Sharma,Small Business,Office Supplies,Notebook Set,125.95,9,0.0,1133.55,557.99,1733.33
ORD-103063,2025-09-07,Midwest,Aisha Patel,Consumer,Sports,Foam Roller,224.64,1,0.05,213.41,174.59,1400.0
ORD-104793,2025-05-11,Southeast,James O'Brien,Consumer,Home & Garden,Plant Pot Set,472.7,2,0.15,803.59,605.34,1333.33
ORD-107001,2025-03-20,Southwest,Olivia Foster,Corporate,Home & Garden,Candle Set,89.01,12,0.05,1014.71,673.81,1200.0
ORD-105667,2025-11-13,West,Ryan Mitchell,Small Business,Home & Garden,Tool Kit,215.7,9,0.1,1747.17,1373.32,1733.33
ORD-102947,2025-07-13,Northeast,Marcus Thompson,Consumer,Sports,Yoga Mat,88.73,1,0.0,88.73,58.87,1333.33
ORD-111063,2025-11-21,Midwest,Aisha Patel,Consumer,Office Supplies,Planner,17.56,1,0.0,17.56,9.74,1733.33
ORD-111149,2025-11-05,West,Ryan Mitchell,Consumer,Apparel,Baseball Cap,84.23,5,0.05,400.09,243.6,1733.33
ORD-109606,2025-11-23,Southeast,James O'Brien,Consumer,Home & Garden,Air Purifier,463.25,1,0.0,463.25,260.47,1733.33
ORD-103431,2025-12-04,Midwest,Aisha Patel,Consumer,Office Supplies,Desk Organizer,19.3,5,0.0,96.5,61.22,1933.33
ORD-111376,2025-10-02,Midwest,Aisha Patel,Consumer,Office Supplies,Ergonomic Mouse,31.91,5,0.0,159.55,96.41,1466.67
ORD-104610,2025-05-24,Midwest,David Kim,Corporate,Apparel,Sunglasses,26.29,10,0.15,223.46,139.85,1333.33
ORD-111483,2025-08-07,Southwest,Carlos Mendez,Consumer,Home & Garden,LED Desk Lamp,271.11,5,0.15,1152.22,854.36,1266.67
ORD-103668,2025-01-16,Midwest,David Kim,Consumer,Sports,Water Bottle,218.54,5,0.05,1038.06,765.25,1133.33
ORD-109727,2025-03-21,Southeast,James O'Brien,Consumer,Home & Garden,Throw Blanket,134.48,3,0.0,403.44,276.78,1200.0
ORD-111169,2025-02-10,Northeast,Marcus Thompson,Consumer,Electronics,Bluetooth Speaker,935.18,4,0.05,3553.68,3241.07,1066.67
ORD-105145,2025-11-16,Southwest,Kwame Asante,Small Business,Sports,Yoga Mat,254.85,1,0.05,242.11,191.11,1733.33
ORD-101034,2025-02-26,West,Chen Wei,Corporate,Electronics,Bluetooth Speaker,709.51,3,0.15,1809.25,1907.58,1066.67
ORD-102264,2025-09-24,Southeast,Sofia Rodriguez,Consumer,Office Supplies,Desk Organizer,149.69,1,0.05,142.21,90.74,1400.0
ORD-105100,2025-07-24,Southeast,James O'Brien,Corporate,Office Supplies,Whiteboard,139.58,16,0.0,2233.28,1091.4,1333.33
ORD-109326,2025-10-18,West,Ryan Mitchell,Consumer,Electronics,Portable Charger,840.87,3,0.05,2396.48,2245.5,1466.67
ORD-111664,2025-11-22,Northeast,Marcus Thompson,Corporate,Sports,Jump Rope,40.14,22,0.1,794.77,674.32,1733.33
ORD-110932,2025-04-28,,Ryan Mitchell,Consumer,Electronics,Tablet,514.38,4,0.1,1851.77,1691.04,1266.67
ORD-100906,2025-11-12,Midwest,Aisha Patel,Consumer,Apparel,Sunglasses,123.65,5,0.0,618.25,385.37,1733.33
ORD-108061,2025-04-06,Northeast,Priya Sharma,Small Business,Electronics,Smart Watch,518.06,7,0.1,3263.78,3051.7,1266.67
ORD-109979,2025-09-24,Northeast,Marcus Thompson,Consumer,Home & Garden,LED Desk Lamp,224.22,3,0.15,571.76,492.1,1400.0
ORD-100368,2025-03-13,Northeast,Priya Sharma,Consumer,Sports,Jump Rope,233.37,3,0.0,700.11,521.81,1200.0
ORD-110129,2025-09-28,,Aisha Patel,Corporate,Sports,Dumbbells,250.12,1,0.1,225.11,190.87,1400.0
ORD-101415,2025-12-15,Southwest,Olivia Foster,Corporate,Home & Garden,Candle Set,212.6,6,0.1,1148.04,767.6,1933.33
ORD-108973,2025-02-11,Southeast,Sofia Rodriguez,Small Business,Office Supplies,Planner,45.96,2,0.1,82.73,58.01,1066.67
ORD-102286,2025-12-18,Southwest,Emily Nakamura,Corporate,Apparel,Joggers,18.7,9,0.0,168.3,71.73,1933.33
ORD-104081,2025-04-21,West,Ryan Mitchell,Small Business,Electronics,Webcam,169.76,6,0.05,967.63,781.64,1266.67
ORD-106084,2025-04-01,Southwest,Kwame Asante,Corporate,Home & Garden,Air Purifier,233.72,2,0.1,420.7,309.34,1266.67
ORD-111972,2025-06-28,Midwest,David Kim,Consumer,Apparel,Polo Shirt,166.45,5,0.0,832.25,399.23,1400.0
ORD-108721,2025-10-05,Northeast,Priya Sharma,Consumer,Home & Garden,Tool Kit,415.11,3,0.0,1245.33,774.94,1466.67
ORD-110621,2025-05-07,Northeast,Priya Sharma,Corporate,Home & Garden,Throw Blanket,440.89,7,0.0,3086.23,2288.55,1333.33
ORD-108265,2025-01-07,Midwest,Aisha Patel,Consumer,Home & Garden,Plant Pot Set,54.48,3,0.05,155.27,95.1,1133.33
ORD-105206,2025-11-10,Southwest,Emily Nakamura,Small Business,Office Supplies,Planner,89.36,4,0.0,357.44,206.32,1733.33
ORD-105749,2025-09-04,Northeast,Marcus Thompson,Small Business,Sports,Resistance Bands,319.37,3,0.05,910.2,633.71,1400.0
ORD-102900,2025-02-14,Midwest,David Kim,Corporate,Office Supplies,Pen Set,118.59,1,0.15,100.8,67.57,1066.67
ORD-101721,2025-02-15,West,Chen Wei,Small Business,Office Supplies,Ergonomic Mouse,104.5,5,0.05,496.38,336.52,1066.67
ORD-107038,08/04/2025,Southwest,Emily Nakamura,Consumer,Home & Garden,LED Desk Lamp,325.52,3,0.0,976.56,690.81,1266.67
ORD-108723,2025-06-21,Southwest,Emily Nakamura,Corporate,Electronics,Tablet,214.44,10,0.0,2144.4,1904.49,1400.0
